Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Under paid,employee_count,Over Worked ,Number of Promotions,Year Since Last Promotion ,Salary Hike %,Number of company worked,Overtime,Distance from Home,Commute Category,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
24038,56,Female,12,Finance,8755,0,1,0,0,0,6,1,No,11,Medium,Associate Degree,Married,0,Entry,Medium,29,No,No,No,Fair,High,Left
24039,43,Female,17,Education,4744,0,1,0,1,1,7,3,No,15,Medium,Master’s Degree,Married,4,Mid,Small,79,No,No,No,Poor,Low,Stayed
24040,19,Female,11,Finance,7908,1,1,0,0,0,13,4,No,50,Far,Associate Degree,Single,2,Mid,Small,40,No,No,No,Fair,High,Left
24041,50,Female,38,Technology,9783,0,1,0,0,0,7,2,Yes,21,Medium,Bachelor’s Degree,Single,3,Entry,Small,116,No,No,No,Fair,Low,Left
24042,42,Male,7,Healthcare,8798,0,1,0,0,0,10,3,No,50,Far,Associate Degree,Divorced,0,Mid,Medium,54,No,No,Yes,Fair,Low,Stayed
24043,43,Female,18,Media,5818,1,1,0,2,3,6,3,No,31,Far,High School,Married,0,Senior,Medium,67,Yes,No,No,Fair,Medium,Stayed
24044,24,Female,9,Finance,8417,1,1,0,0,0,13,6,No,67,Far,High School,Married,4,Senior,Small,53,No,No,Yes,Good,High,Stayed
24045,53,Male,6,Technology,10038,0,1,0,1,1,5,6,No,24,Medium,Master’s Degree,Single,1,Entry,Large,78,No,No,Yes,Good,High,Left
24046,21,Female,5,Education,4140,1,1,0,2,2,11,4,No,25,Medium,High School,Married,1,Mid,Large,34,No,No,Yes,Fair,High,Left
24047,18,Male,3,Technology,7772,1,1,0,0,0,10,3,No,16,Medium,Associate Degree,Single,2,Mid,Medium,52,No,No,Yes,Fair,Medium,Left
24048,34,Male,18,Finance,6098,1,1,0,2,3,24,2,No,35,Far,Bachelor’s Degree,Married,0,Mid,Medium,20,No,No,No,Good,Low,Stayed
24049,18,Male,10,Finance,6848,1,1,0,0,0,12,4,No,94,Far,Master’s Degree,Single,1,Entry,Medium,36,No,No,Yes,Good,High,Left
24050,34,Male,11,Finance,6705,1,1,0,2,1,18,5,Yes,97,Far,Bachelor’s Degree,Divorced,4,Entry,Small,71,No,No,Yes,Good,Medium,Left
24051,37,Female,17,Media,6333,0,1,0,2,2,29,3,No,91,Far,Master’s Degree,Single,0,Entry,Medium,37,No,Yes,No,Good,High,Stayed
24052,19,Male,9,Education,4234,1,1,0,2,4,10,7,No,37,Far,PhD,Married,0,Entry,Small,86,No,No,No,Poor,High,Stayed
24053,32,Male,2,Education,4816,0,1,1,0,0,23,7,Yes,65,Far,High School,Married,1,Senior,Small,70,No,Yes,Yes,Good,High,Left
24054,31,Female,3,Technology,9828,0,1,0,0,0,16,7,Yes,96,Far,PhD,Married,0,Mid,Medium,40,No,No,Yes,Excellent,Very High,Stayed
24055,40,Male,20,Healthcare,8002,0,1,0,0,0,28,3,No,16,Medium,High School,Married,3,Entry,Small,47,No,No,No,Fair,High,Left
24056,42,Male,6,Education,3929,1,1,0,1,3,8,3,No,3,Near,PhD,Married,3,Entry,Medium,74,No,No,Yes,Fair,Medium,Stayed
24057,47,Male,36,Finance,6736,1,1,0,2,4,5,6,Yes,57,Far,Master’s Degree,Single,1,Entry,Medium,110,Yes,No,No,Good,Low,Stayed
24058,28,Female,12,Finance,5643,1,1,0,1,3,20,4,No,43,Far,Associate Degree,Married,2,Mid,Medium,31,No,No,Yes,Good,High,Stayed
24059,26,Male,15,Healthcare,8301,0,1,0,0,0,23,4,No,82,Far,Bachelor’s Degree,Married,0,Entry,Medium,91,No,No,No,Good,High,Left
24060,18,Female,9,Healthcare,8062,0,1,0,0,0,8,5,No,97,Far,Master’s Degree,Divorced,1,Mid,Medium,43,Yes,No,No,Fair,Low,Left
24061,57,Female,23,Media,6242,0,1,0,1,2,10,7,Yes,15,Medium,Master’s Degree,Divorced,0,Entry,Medium,61,Yes,No,No,Good,Low,Stayed
24062,43,Male,27,Education,4289,1,1,0,0,0,5,7,No,46,Far,Bachelor’s Degree,Married,1,Mid,Large,90,No,No,No,Good,Low,Stayed
24063,58,Male,48,Education,6532,0,1,0,1,1,9,4,No,23,Medium,Bachelor’s Degree,Married,4,Entry,Medium,106,No,No,No,Good,Low,Stayed
24064,30,Male,11,Education,4857,0,1,0,0,0,11,3,No,87,Far,Bachelor’s Degree,Married,1,Mid,Small,90,Yes,No,No,Good,Medium,Stayed
24065,25,Female,17,Media,5885,1,1,0,0,0,14,7,Yes,38,Far,Bachelor’s Degree,Single,3,Senior,Small,62,Yes,No,No,Good,Medium,Stayed
24066,38,Female,18,Finance,11529,0,1,0,3,1,22,2,No,89,Far,Bachelor’s Degree,Married,0,Mid,Small,86,No,No,No,Poor,Low,Left
24067,43,Male,8,Education,3721,1,1,0,2,1,11,2,No,50,Far,Bachelor’s Degree,Married,1,Entry,Large,31,Yes,No,No,Poor,Low,Stayed
24068,50,Female,11,Healthcare,9069,0,1,0,0,0,8,1,No,5,Near,Master’s Degree,Single,2,Mid,Medium,67,Yes,No,No,Fair,Medium,Stayed
24069,22,Female,12,Education,3942,1,1,0,0,0,10,1,Yes,6,Near,Master’s Degree,Married,4,Entry,Medium,39,Yes,No,No,Good,Medium,Stayed
24070,40,Female,26,Media,5999,0,1,0,2,4,25,2,No,57,Far,Bachelor’s Degree,Divorced,0,Entry,Medium,60,No,No,No,Excellent,Low,Left
24071,23,Male,3,Technology,8927,1,1,0,0,0,14,1,No,56,Far,High School,Divorced,0,Mid,Large,68,No,No,No,Good,Very High,Stayed
24072,22,Male,14,Technology,9570,0,1,0,1,3,14,2,No,95,Far,Master’s Degree,Single,3,Entry,Large,53,No,No,Yes,Good,High,Left
24073,59,Male,32,Education,4053,1,1,0,1,3,9,4,No,25,Medium,Associate Degree,Divorced,4,Entry,Medium,100,No,No,No,Good,High,Stayed
24074,31,Female,6,Media,6148,0,1,0,2,2,12,2,No,20,Medium,Master’s Degree,Married,4,Entry,Medium,15,No,No,No,Good,Low,Stayed
24075,36,Male,17,Healthcare,6757,1,1,0,0,0,25,1,No,70,Far,High School,Divorced,0,Entry,Small,81,Yes,No,No,Poor,Low,Stayed
24076,40,Male,17,Healthcare,8452,0,1,0,1,4,29,1,Yes,66,Far,Bachelor’s Degree,Divorced,6,Entry,Small,86,Yes,No,No,Good,Low,Stayed
24077,22,Male,9,Media,4826,1,1,0,1,1,14,5,No,24,Medium,Bachelor’s Degree,Married,4,Senior,Large,24,No,No,No,Poor,Low,Stayed
24078,31,Male,20,Healthcare,7910,1,1,0,1,1,19,1,No,8,Near,Bachelor’s Degree,Single,0,Entry,Medium,38,No,No,No,Excellent,High,Left
24079,54,Female,9,Technology,8379,1,1,0,2,1,8,6,No,95,Far,Associate Degree,Single,4,Senior,Medium,69,No,No,No,Good,Medium,Left
24080,45,Male,1,Finance,8829,0,1,0,0,0,5,5,Yes,51,Far,High School,Married,0,Entry,Small,34,Yes,No,No,Good,Low,Stayed
24081,48,Female,24,Media,5844,1,1,0,1,2,9,7,No,12,Medium,High School,Married,0,Mid,Medium,94,No,No,Yes,Good,Low,Stayed
24082,36,Female,24,Finance,9877,0,1,0,1,4,20,2,No,71,Far,Associate Degree,Married,6,Mid,Medium,52,Yes,No,No,Fair,Low,Stayed
24083,33,Male,25,Media,5828,1,1,0,1,3,15,3,No,74,Far,Bachelor’s Degree,Married,4,Mid,Medium,97,Yes,No,Yes,Good,High,Stayed
24084,20,Male,10,Education,4051,1,1,0,1,3,11,0,No,36,Far,Master’s Degree,Married,1,Mid,Medium,74,No,No,No,Fair,Low,Stayed
24085,39,Male,18,Healthcare,8153,0,1,0,0,0,27,4,No,89,Far,Associate Degree,Married,3,Mid,Medium,19,No,No,No,Good,Low,Left
24086,53,Male,26,Finance,8568,0,1,0,0,0,10,7,No,22,Medium,High School,Married,0,Senior,Large,87,No,No,No,Good,Low,Stayed
24087,49,Female,23,Education,4724,0,1,0,1,1,6,6,Yes,33,Far,Associate Degree,Divorced,0,Entry,Medium,44,No,No,No,Good,Medium,Left
24088,38,Female,21,Healthcare,7226,1,1,0,1,2,17,0,Yes,86,Far,Master’s Degree,Single,0,Mid,Large,68,No,No,No,Good,High,Left
24089,52,Male,20,Education,3864,1,1,0,1,4,7,2,No,41,Far,Bachelor’s Degree,Married,1,Entry,Small,50,No,No,No,Good,Low,Stayed
24090,47,Female,7,Finance,8853,0,1,0,0,0,7,4,Yes,47,Far,Bachelor’s Degree,Married,0,Entry,Large,37,Yes,No,No,Poor,High,Left
24091,27,Male,13,Healthcare,8713,0,1,0,1,4,23,7,Yes,43,Far,PhD,Single,1,Entry,Large,76,No,No,Yes,Poor,Low,Left
24092,23,Male,3,Education,4401,1,1,0,1,1,11,4,Yes,25,Medium,Associate Degree,Married,2,Mid,Small,12,No,No,No,Poor,Low,Left
24093,51,Female,13,Finance,7365,1,1,0,1,2,8,2,No,11,Medium,High School,Married,2,Mid,Small,14,No,No,No,Poor,Medium,Left
24094,20,Female,11,Technology,7771,1,1,0,0,0,11,5,No,52,Far,Master’s Degree,Single,6,Mid,Large,23,No,No,No,Poor,Low,Left
24095,26,Male,11,Healthcare,7632,1,1,0,1,3,10,0,No,10,Near,Master’s Degree,Married,0,Mid,Large,40,No,No,No,Good,Low,Left
24096,43,Female,19,Education,4518,0,1,0,1,3,8,4,No,38,Far,Master’s Degree,Married,5,Mid,Small,26,No,No,Yes,Good,Low,Stayed
24097,40,Female,3,Education,3521,1,1,0,3,3,24,2,No,57,Far,Bachelor’s Degree,Married,2,Mid,Medium,45,No,No,No,Excellent,Medium,Stayed
24098,50,Female,10,Education,5656,0,1,0,0,0,10,4,No,47,Far,Master’s Degree,Single,3,Entry,Small,58,No,No,No,Good,Low,Left
24099,49,Female,24,Finance,9175,0,1,0,1,2,12,7,No,58,Far,Master’s Degree,Married,0,Entry,Large,91,No,No,No,Good,High,Stayed
24100,35,Female,12,Healthcare,7743,1,1,0,0,0,28,5,No,79,Far,Master’s Degree,Married,2,Mid,Medium,83,No,No,No,Good,Medium,Stayed
24101,36,Male,9,Finance,6991,1,1,0,1,1,28,1,No,69,Far,Associate Degree,Divorced,4,Senior,Medium,55,No,No,No,Poor,Low,Stayed
24102,44,Female,15,Finance,8235,1,1,0,0,0,12,6,No,57,Far,PhD,Single,0,Entry,Medium,92,No,No,No,Excellent,Medium,Left
24103,37,Female,13,Technology,8520,1,1,0,0,0,17,2,No,72,Far,Bachelor’s Degree,Married,3,Mid,Medium,46,No,No,No,Good,Low,Stayed
24104,51,Male,31,Technology,8356,1,1,0,1,2,6,5,No,37,Far,Bachelor’s Degree,Married,1,Entry,Large,101,Yes,No,Yes,Fair,Low,Stayed
24105,47,Male,39,Technology,9036,1,1,0,0,0,8,2,No,72,Far,Associate Degree,Married,1,Mid,Small,55,No,Yes,Yes,Poor,Low,Stayed
24106,42,Male,7,Finance,12743,0,1,0,1,3,10,2,No,68,Far,Master’s Degree,Single,2,Senior,Small,28,No,No,No,Good,Low,Left
24107,32,Male,14,Healthcare,9136,0,1,0,0,0,20,6,No,71,Far,High School,Single,3,Mid,Small,36,No,No,No,Good,High,Stayed
24108,31,Male,17,Media,6006,0,1,0,0,0,12,7,Yes,54,Far,Bachelor’s Degree,Married,3,Mid,Medium,20,No,No,No,Good,Low,Left
24109,52,Male,26,Education,3361,1,1,0,0,0,11,6,No,79,Far,Master’s Degree,Divorced,1,Mid,Medium,87,No,No,Yes,Good,Low,Stayed
24110,46,Female,17,Finance,5909,1,1,0,0,0,5,6,No,22,Medium,Master’s Degree,Divorced,1,Mid,Medium,58,Yes,No,No,Good,Medium,Stayed
24111,30,Male,6,Finance,7665,1,1,0,0,0,14,2,Yes,86,Far,Bachelor’s Degree,Single,1,Mid,Medium,23,No,Yes,Yes,Good,Very High,Left
24112,34,Female,23,Media,6279,0,1,0,0,0,18,0,Yes,85,Far,High School,Single,3,Mid,Large,34,No,No,No,Fair,Low,Left
24113,37,Male,3,Media,5783,1,1,0,0,0,18,6,No,37,Far,PhD,Single,0,Entry,Large,13,Yes,No,No,Fair,Medium,Stayed
24114,22,Female,1,Education,3944,1,1,0,0,0,8,5,No,68,Far,Bachelor’s Degree,Married,0,Entry,Small,60,No,No,No,Good,Low,Left
24115,19,Female,7,Technology,6188,1,1,0,0,0,12,5,Yes,79,Far,High School,Single,6,Entry,Medium,12,No,No,Yes,Excellent,Medium,Left
24116,26,Male,11,Media,5947,1,1,0,0,0,19,0,No,52,Far,PhD,Divorced,0,Entry,Medium,50,No,No,No,Good,High,Stayed
24117,23,Male,14,Technology,7715,1,1,0,0,0,12,7,No,14,Medium,Associate Degree,Married,5,Mid,Large,74,No,No,No,Excellent,High,Stayed
24118,45,Male,21,Technology,10938,0,1,0,2,2,10,1,No,65,Far,Associate Degree,Married,2,Entry,Large,81,Yes,No,No,Good,High,Stayed
24119,45,Female,36,Technology,11703,0,1,0,0,0,7,5,Yes,72,Far,High School,Single,0,Mid,Medium,103,No,No,No,Fair,Low,Left
24120,36,Female,25,Media,5907,1,1,0,0,0,17,7,No,16,Medium,Master’s Degree,Married,4,Mid,Medium,30,No,No,No,Good,High,Stayed
24121,46,Male,2,Education,3648,1,1,0,0,0,5,3,No,35,Far,Bachelor’s Degree,Single,2,Mid,Medium,17,No,No,No,Good,Low,Left
24122,50,Male,6,Healthcare,7846,1,1,0,1,4,11,4,No,74,Far,Bachelor’s Degree,Divorced,1,Mid,Small,11,No,No,No,Good,Medium,Stayed
24123,51,Female,9,Education,3659,1,1,0,0,0,12,4,No,80,Far,Associate Degree,Divorced,0,Senior,Small,78,No,No,Yes,Good,Low,Stayed
24124,18,Male,7,Technology,9611,0,1,0,1,4,14,4,No,11,Medium,Master’s Degree,Single,2,Entry,Small,20,Yes,No,No,Poor,Medium,Left
24125,30,Male,9,Technology,9165,0,1,0,3,3,21,5,No,98,Far,Associate Degree,Married,5,Senior,Small,43,No,No,No,Excellent,Low,Stayed
24126,55,Female,43,Healthcare,8955,0,1,0,0,0,10,4,Yes,92,Far,Bachelor’s Degree,Single,0,Entry,Large,51,No,No,No,Good,Medium,Left
24127,43,Female,32,Technology,6943,1,1,0,0,0,12,0,No,51,Far,Bachelor’s Degree,Married,1,Mid,Medium,70,No,No,No,Good,High,Stayed
24128,58,Female,43,Technology,8479,1,1,0,2,2,6,0,No,48,Far,Associate Degree,Married,3,Entry,Small,85,No,No,Yes,Poor,Medium,Stayed
24129,58,Female,5,Healthcare,4945,1,1,0,0,0,11,3,No,8,Near,Associate Degree,Married,4,Mid,Small,71,No,No,No,Good,Low,Left
24130,55,Male,9,Education,4590,0,1,0,0,0,9,3,No,89,Far,Bachelor’s Degree,Married,4,Entry,Small,49,Yes,No,No,Good,High,Stayed
24131,50,Male,30,Finance,8662,0,1,0,2,4,8,4,Yes,3,Near,High School,Married,3,Mid,Medium,82,Yes,No,Yes,Good,Medium,Stayed
24132,21,Female,8,Education,3340,1,1,0,1,3,15,0,No,35,Far,Associate Degree,Married,0,Mid,Medium,75,No,No,No,Excellent,High,Left
24133,30,Female,10,Healthcare,7004,1,1,0,0,0,22,4,No,8,Near,High School,Married,5,Senior,Medium,51,No,Yes,No,Good,Medium,Stayed
24134,44,Female,36,Finance,9179,0,1,0,0,0,12,7,No,19,Medium,Bachelor’s Degree,Single,0,Entry,Medium,77,No,No,No,Fair,High,Left
24135,25,Male,6,Finance,10719,0,1,0,0,0,9,4,No,61,Far,Associate Degree,Single,3,Entry,Medium,25,No,No,No,Fair,High,Left
24136,47,Female,25,Finance,4121,1,1,0,0,0,6,3,Yes,15,Medium,Master’s Degree,Married,0,Entry,Medium,97,Yes,No,No,Good,Low,Left
24137,50,Male,22,Healthcare,8309,0,1,0,0,0,6,6,Yes,1,Near,Master’s Degree,Married,1,Mid,Large,38,No,No,No,Fair,Medium,Stayed
24138,35,Male,6,Finance,9948,0,1,0,1,1,30,7,No,53,Far,Bachelor’s Degree,Married,3,Entry,Small,33,No,No,No,Fair,Very High,Left
24139,26,Female,3,Healthcare,7494,1,1,0,0,0,25,0,No,54,Far,Associate Degree,Married,1,Entry,Medium,14,No,Yes,No,Good,Low,Left
24140,37,Female,1,Technology,7961,1,1,0,0,0,29,2,Yes,75,Far,Master’s Degree,Single,4,Mid,Small,3,No,No,No,Poor,Medium,Left
24141,23,Female,1,Education,3190,1,1,0,0,0,15,2,No,83,Far,Bachelor’s Degree,Married,1,Mid,Medium,64,No,No,No,Good,Low,Stayed
24142,44,Female,32,Education,5122,0,1,0,0,0,5,5,No,44,Far,Associate Degree,Single,1,Senior,Medium,89,No,No,No,Good,Medium,Stayed
24143,22,Male,3,Finance,10312,0,1,0,0,0,14,0,No,98,Far,High School,Single,1,Entry,Small,67,No,No,No,Fair,High,Left
24144,29,Female,15,Finance,8244,1,1,0,1,3,17,6,No,34,Far,Associate Degree,Married,0,Entry,Small,74,Yes,No,Yes,Fair,Low,Stayed
24145,19,Male,2,Technology,9286,0,1,0,0,0,14,5,No,99,Far,High School,Married,0,Mid,Medium,27,Yes,No,Yes,Fair,Medium,Stayed
24146,58,Female,29,Education,3357,1,1,0,0,0,8,4,No,73,Far,Bachelor’s Degree,Single,0,Senior,Medium,79,No,No,No,Fair,High,Left
24147,34,Male,20,Finance,8004,1,1,0,0,0,29,5,Yes,2,Near,High School,Single,0,Mid,Small,48,No,No,No,Good,Low,Left
24148,52,Male,43,Education,4408,1,1,0,0,0,10,5,No,32,Far,High School,Married,4,Senior,Medium,94,No,No,No,Poor,Low,Stayed
24149,18,Male,3,Technology,7773,1,1,0,0,0,15,1,No,97,Far,High School,Married,5,Entry,Medium,8,No,No,No,Good,Low,Left
24150,43,Male,10,Finance,9242,0,1,1,0,0,10,5,Yes,40,Far,High School,Divorced,2,Mid,Medium,81,No,No,No,Good,Medium,Left
24151,38,Female,29,Media,5938,1,1,0,1,2,22,2,Yes,86,Far,High School,Married,1,Entry,Medium,102,No,No,No,Poor,Low,Left
24152,18,Male,3,Technology,8667,1,1,0,0,0,11,5,No,66,Far,Bachelor’s Degree,Single,3,Senior,Medium,54,Yes,No,No,Good,High,Stayed
24153,47,Male,30,Education,5035,0,1,0,2,1,11,4,Yes,33,Far,High School,Single,3,Entry,Small,83,No,No,No,Poor,Medium,Left
24154,27,Male,7,Healthcare,6365,1,1,0,0,0,19,1,No,80,Far,High School,Single,3,Mid,Medium,21,No,No,No,Good,Low,Left
24155,24,Male,3,Technology,10526,0,1,0,2,2,9,3,Yes,23,Medium,Bachelor’s Degree,Single,1,Entry,Medium,61,Yes,No,No,Excellent,Low,Left
24156,44,Male,18,Education,6300,0,1,0,0,0,6,3,No,90,Far,Master’s Degree,Single,4,Entry,Large,68,No,No,No,Excellent,Low,Left
24157,34,Male,1,Technology,10989,0,1,0,0,0,26,2,No,77,Far,High School,Single,6,Senior,Small,23,No,No,No,Poor,Low,Stayed
24158,30,Male,19,Technology,7725,1,1,0,3,2,21,5,No,90,Far,High School,Married,0,Mid,Medium,52,No,No,No,Excellent,High,Stayed
24159,20,Female,10,Finance,7336,1,1,1,0,0,15,1,Yes,48,Far,Master’s Degree,Divorced,0,Entry,Small,78,Yes,No,No,Good,High,Stayed
24160,39,Female,29,Healthcare,8693,0,1,0,1,1,18,2,No,44,Far,Master’s Degree,Married,1,Entry,Medium,71,No,No,No,Excellent,High,Left
24161,22,Female,11,Education,3989,1,1,0,0,0,13,2,Yes,94,Far,Associate Degree,Married,1,Entry,Medium,42,Yes,No,No,Good,Low,Stayed
24162,34,Male,21,Technology,7547,1,1,0,3,4,15,5,Yes,80,Far,Master’s Degree,Married,0,Entry,Large,27,Yes,No,No,Good,Low,Stayed
24163,27,Male,15,Education,5103,0,1,0,0,0,13,6,No,55,Far,Associate Degree,Single,0,Entry,Large,71,No,No,No,Good,Medium,Stayed
24164,44,Male,22,Education,2784,1,1,0,4,4,7,4,No,64,Far,Bachelor’s Degree,Married,1,Entry,Medium,79,No,No,No,Good,Low,Stayed
24165,52,Female,3,Healthcare,8074,0,1,1,2,4,10,7,Yes,85,Far,Master’s Degree,Divorced,0,Senior,Small,53,Yes,Yes,No,Poor,Low,Stayed
24166,29,Female,3,Technology,9334,0,1,0,0,0,20,3,No,75,Far,Bachelor’s Degree,Married,4,Entry,Large,7,No,No,No,Good,Low,Stayed
24167,40,Male,7,Technology,8582,1,1,0,2,4,27,5,No,90,Far,Bachelor’s Degree,Single,2,Mid,Medium,46,No,No,No,Excellent,Medium,Stayed
24168,32,Female,16,Healthcare,9420,0,1,0,2,3,12,3,Yes,17,Medium,Bachelor’s Degree,Divorced,0,Entry,Medium,64,No,No,No,Fair,Medium,Stayed
24169,46,Female,26,Healthcare,7985,1,1,0,0,0,5,4,Yes,9,Near,Associate Degree,Single,1,Mid,Large,61,No,No,No,Fair,High,Left
24170,47,Male,6,Healthcare,8553,0,1,0,0,0,12,3,No,43,Far,Associate Degree,Married,1,Entry,Medium,81,Yes,No,No,Fair,Low,Stayed
24171,29,Female,15,Education,6023,0,1,0,1,3,12,7,Yes,26,Medium,Associate Degree,Single,0,Mid,Small,75,No,No,No,Good,High,Left
24172,26,Female,11,Healthcare,8562,0,1,0,2,1,24,5,No,67,Far,High School,Divorced,0,Entry,Large,19,Yes,No,No,Good,Low,Stayed
24173,44,Male,29,Finance,7312,1,1,0,4,1,9,4,No,98,Far,Bachelor’s Degree,Married,1,Mid,Medium,68,No,No,No,Poor,Medium,Stayed
24174,44,Male,2,Healthcare,8642,0,1,0,1,3,6,5,Yes,92,Far,High School,Single,0,Mid,Medium,9,No,No,No,Fair,Medium,Left
24175,37,Female,23,Technology,10339,0,1,0,2,4,25,0,Yes,46,Far,High School,Married,1,Entry,Large,55,No,No,No,Good,Very High,Left
24176,34,Male,22,Finance,9029,0,1,0,0,0,21,1,Yes,18,Medium,Master’s Degree,Single,2,Entry,Medium,37,No,No,No,Good,High,Left
24177,49,Male,11,Healthcare,5917,1,1,0,0,0,7,4,No,89,Far,Associate Degree,Married,0,Entry,Small,48,Yes,No,No,Good,Low,Stayed
24178,48,Male,25,Healthcare,5689,1,1,0,1,1,10,3,Yes,26,Medium,Associate Degree,Divorced,5,Entry,Small,58,Yes,No,No,Fair,High,Stayed
24179,35,Female,18,Technology,9532,0,1,0,0,0,26,6,Yes,92,Far,High School,Single,0,Mid,Medium,89,No,No,No,Good,Low,Left
24180,31,Female,20,Technology,8541,1,1,0,1,1,13,6,Yes,7,Near,High School,Divorced,6,Entry,Medium,88,Yes,No,No,Good,High,Stayed
24181,54,Male,3,Finance,9400,0,1,0,1,4,10,6,No,76,Far,Bachelor’s Degree,Married,2,Entry,Small,69,No,No,No,Poor,High,Left
24182,44,Male,3,Technology,5925,1,1,0,1,3,12,5,Yes,58,Far,Associate Degree,Married,0,Mid,Medium,66,No,No,Yes,Good,Medium,Stayed
24183,33,Female,9,Media,5212,1,1,0,0,0,21,4,No,97,Far,Associate Degree,Married,0,Mid,Medium,29,No,No,No,Good,Low,Left
24184,55,Male,43,Finance,11119,0,1,0,2,1,8,3,No,40,Far,Associate Degree,Divorced,1,Mid,Small,100,No,No,No,Good,Low,Left
24185,34,Male,10,Finance,11772,0,1,0,1,3,19,3,No,24,Medium,Associate Degree,Married,0,Senior,Large,29,No,No,No,Good,Low,Stayed
24186,33,Female,8,Healthcare,6784,1,1,0,1,4,16,1,Yes,34,Far,High School,Married,2,Mid,Medium,43,Yes,No,No,Good,Low,Left
24187,37,Female,19,Education,4608,0,1,0,0,0,17,4,Yes,74,Far,Master’s Degree,Married,0,Mid,Medium,26,No,No,No,Excellent,High,Stayed
24188,38,Male,29,Technology,11545,0,1,0,2,2,28,2,No,10,Near,Bachelor’s Degree,Single,2,Entry,Small,39,No,No,No,Fair,Low,Left
24189,25,Male,4,Media,4832,1,1,0,2,3,15,7,Yes,61,Far,PhD,Married,1,Entry,Medium,12,No,No,No,Good,High,Stayed
24190,33,Female,2,Media,5892,1,1,0,0,0,13,4,Yes,89,Far,Associate Degree,Divorced,6,Mid,Large,14,No,No,No,Good,Low,Stayed
24191,55,Male,41,Technology,9472,0,1,0,0,0,7,6,Yes,74,Far,Bachelor’s Degree,Single,2,Entry,Small,105,Yes,No,No,Good,Low,Left
24192,36,Male,11,Education,4099,1,1,0,0,0,27,1,No,78,Far,Bachelor’s Degree,Divorced,1,Entry,Medium,85,No,Yes,No,Poor,Low,Left
24193,24,Female,4,Finance,10527,0,1,0,2,2,15,3,Yes,72,Far,High School,Married,0,Mid,Small,62,No,No,No,Good,Medium,Stayed
24194,38,Female,4,Healthcare,7687,1,1,0,0,0,30,5,Yes,65,Far,Associate Degree,Married,3,Mid,Large,55,No,No,No,Good,Low,Stayed
24195,54,Male,45,Finance,4417,1,1,0,1,4,12,7,Yes,55,Far,Bachelor’s Degree,Single,2,Mid,Small,98,No,No,No,Good,Medium,Left
24196,34,Female,16,Technology,9615,0,1,1,0,0,29,5,Yes,12,Medium,Bachelor’s Degree,Married,1,Senior,Medium,90,Yes,No,Yes,Good,Low,Stayed
24197,46,Male,19,Media,5674,1,1,0,2,4,11,4,Yes,18,Medium,Bachelor’s Degree,Single,0,Mid,Small,44,No,No,No,Poor,High,Left
24198,24,Male,2,Education,4169,1,1,0,0,0,8,0,No,51,Far,Bachelor’s Degree,Married,2,Entry,Medium,3,No,No,No,Poor,Low,Left
24199,37,Male,13,Technology,10802,0,1,0,0,0,27,1,No,24,Medium,Bachelor’s Degree,Divorced,3,Mid,Large,24,No,No,No,Excellent,High,Stayed
24200,20,Male,5,Technology,8758,1,1,0,3,2,13,1,Yes,57,Far,High School,Divorced,0,Mid,Medium,34,No,No,No,Good,Low,Stayed
24201,57,Male,23,Media,5359,1,1,0,3,4,9,7,No,98,Far,Master’s Degree,Married,3,Mid,Medium,62,Yes,No,No,Poor,High,Stayed
24202,49,Male,23,Healthcare,8528,0,1,0,2,1,8,4,No,94,Far,High School,Divorced,5,Entry,Medium,92,No,No,Yes,Good,Medium,Stayed
24203,26,Male,10,Finance,5070,1,1,0,1,2,12,5,No,88,Far,Bachelor’s Degree,Single,1,Mid,Medium,82,No,No,No,Fair,Medium,Left
24204,18,Female,10,Education,4484,1,1,0,0,0,9,2,Yes,38,Far,Master’s Degree,Single,0,Mid,Medium,70,No,No,No,Good,High,Left
24205,43,Female,34,Media,6337,0,1,0,0,0,11,2,Yes,34,Far,High School,Single,1,Mid,Medium,110,No,No,No,Good,Medium,Stayed
24206,43,Male,29,Media,7108,0,1,0,0,0,9,6,No,88,Far,Associate Degree,Single,0,Mid,Medium,30,No,Yes,No,Poor,Low,Left
24207,21,Male,11,Technology,7896,1,1,1,3,1,11,4,Yes,77,Far,PhD,Single,0,Entry,Medium,67,No,No,No,Good,Low,Stayed
24208,52,Male,3,Media,5454,1,1,0,2,3,5,4,No,17,Medium,Bachelor’s Degree,Married,4,Entry,Small,47,Yes,Yes,No,Fair,Medium,Stayed
24209,48,Female,34,Education,4750,0,1,0,2,1,6,6,No,87,Far,High School,Single,1,Mid,Small,88,No,No,No,Good,Medium,Left
24210,24,Male,13,Education,5442,0,1,0,0,0,14,4,No,93,Far,Bachelor’s Degree,Single,1,Mid,Medium,30,No,No,No,Fair,Medium,Stayed
24211,24,Male,9,Technology,10795,0,1,0,2,3,13,3,No,71,Far,Associate Degree,Single,1,Senior,Small,30,No,Yes,No,Poor,Low,Stayed
24212,45,Male,27,Technology,7829,1,1,0,1,1,5,4,No,63,Far,Associate Degree,Married,0,Entry,Medium,95,No,No,No,Good,Low,Left
